group,invariant
"['K15n75410', 'K15n75853']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 3, 3, 7), (0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 7, 7, 7, 7, 7, 9)): 1, (3, 6, (0, 7), (0, 3, 3, 7, 7, 7)): 1, (5, 20, (0, 2, 4), (0, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 7, 9)): 1, (2, 2, (0, 7, 9), (0, 7, 9)): 1, (3, 3, (0, 5, 5, 7, 7), (0, 5, 5, 7, 7)): 1, (4, 4, (0, 3, 3, 5, 5, 7, 9), (0, 3, 3, 5, 5, 7, 9)): 1, (5, 5, (0, 11, 11, 31, 31), (0, 11, 11, 31, 31)): 1}"
"['K13a167', 'K13a186']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 257), (0, 257)): 1, (3, 3, (0, 19, 19), (0, 19, 19)): 1, (4, 4, (0, 7, 7, 257), (0, 7, 7, 257)): 1, (5, 5, (0, 359, 359), (0, 359, 359)): 1}"
"['K15a5367', 'K15a5428']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 683), (0, 683)): 1, (4, 12, (0, 2, 4), (0, 2, 4, 5, 5, 16, 16, 23, 23)): 1, (3, 3, (0, 2, 2, 5, 5, 23, 23), (0, 2, 2, 5, 5, 23, 23)): 1, (4, 4, (0, 49, 49, 683), (0, 49, 49, 683)): 1, (5, 5, (0, 5101, 5101), (0, 5101, 5101)): 1}"
"['K14a13034', 'K14a12985']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 439), (0, 439)): 1, (4, 4, (0, 439), (0, 439)): 1, (5, 5, (0, 3, 3, 3, 3), (0, 3, 3, 3, 3)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1}"
"['K15n115338', 'K15n93615']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 11, 17), (0, 11, 17)): 1, (3, 3, (0, 53, 53), (0, 53, 53)): 1, (4, 4, (0, 9, 9, 11, 17), (0, 9, 9, 11, 17)): 1, (5, 5, (0, 271, 271), (0, 271, 271)): 1}"
"['K15n10798', 'K15n7405']","{(1, 1, (0,), (0,)): 1, (4, 24, (0, 2, 5), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 7, 19, 25, 25, 25)): 1, (3, 6, (0, 2, 2, 5), (0, 2, 2, 2, 2, 3, 5, 5, 7, 19)): 1, (4, 12, (0, 4, 4, 11), (0, 4, 4, 4, 4, 11, 11, 11, 16, 16, 29, 29)): 1, (4, 12, (0, 0, 2), (0, 0, 0, 0, 2, 2, 2, 29, 29)): 1, (4, 12, (0, 2, 3, 8), (0, 2, 2, 2, 3, 3, 3, 8, 29, 29, 32, 32)): 1, (4, 12, (0, 2, 2, 61), (0, 2, 2, 4, 4, 4, 4, 29, 29, 61, 61, 61)): 1, (4, 12, (0, 2, 2, 13), (0, 2, 2, 4, 4, 4, 4, 13, 13, 13, 29, 29)): 1, (4, 24, (0, 2, 43, 103), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 5, 7, 19, 43, 43, 43, 103, 103, 103)): 1, (2, 2, (0, 3, 7, 19), (0, 3, 7, 19)): 1, (4, 24, (0, 2, 4, 13, 311), (0, 3, 4, 4, 4, 5, 5, 5, 5, 5, 7, 8, 13, 13, 13, 19, 32, 32, 311, 311, 311)): 1, (3, 3, (0, 2, 2, 2, 2, 29, 29), (0, 2, 2, 2, 2, 29, 29)): 1, (4, 4, (0, 3, 7, 19, 19, 19), (0, 3, 7, 19, 19, 19)): 1, (5, 5, (0, 761, 761), (0, 761, 761)): 1}"
"['K15a8211', 'K15a8254']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 13, 83), (0, 13, 83)): 1, (4, 4, (0, 13, 23, 23, 83), (0, 13, 23, 23, 83)): 1, (3, 3, (0, 239, 239), (0, 239, 239)): 1, (5, 5, (0, 401, 401), (0, 401, 401)): 1}"
"['K15n23201', 'K15n23540']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 199), (0, 199)): 1, (5, 60, (0, 0, 3, 8), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 8, 8, 8, 8, 31, 31, 31)): 1, (5, 60, (0, 3, 4, 8), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 25, 25, 25)): 1, (4, 4, (0, 7, 7, 199), (0, 7, 7, 199)): 1, (3, 3, (0, 5, 5, 7, 7), (0, 5, 5, 7, 7)): 1, (5, 5, (0, 271, 271), (0, 271, 271)): 1}"
"['K15n119411', 'K15n120391']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 27), (0, 2, 2, 27, 27, 27, 43, 43)): 1, (5, 120, (0, 8, 9, 125), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 25, 25, 25, 25, 25, 27, 27, 27, 27, 125, 163, 163, 163, 163, 163, 163, 211, 211, 211, 211, 211, 467, 625, 625, 625, 787, 787, 787, 787, 787)): 1, (3, 3, (0, 2, 2, 43, 43), (0, 2, 2, 43, 43)): 1, (2, 2, (0, 467), (0, 467)): 1, (4, 4, (0, 7, 7, 467), (0, 7, 7, 467)): 1, (5, 5, (0, 2239, 2239), (0, 2239, 2239)): 1}"
"['K15a4781', 'K15a3962']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 9, 9, 9, 9, 16, 16, 32, 32, 32, 32, 32, 32, 32, 32)): 1, (2, 2, (0, 5, 107), (0, 5, 107)): 1, (4, 4, (0, 5, 11, 11, 107), (0, 5, 11, 11, 107)): 1, (5, 60, (0, 0, 0, 2, 2), (0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 11, 11, 11, 11, 11, 11, 11, 11)): 1, (4, 12, (0, 5, 7, 9), (0, 5, 5, 5, 7, 7, 7, 9, 9, 9, 128, 128)): 1, (5, 60, (0, 0, 4), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 7, 7, 7, 7, 7, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 27, 61, 61, 61, 81, 81, 81, 81)): 1, (5, 60, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 4, 8, 8, 8, 8, 9, 9, 9, 9, 64, 128, 128, 128, 128)): 1, (5, 10, (0, 2, 2, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 107)): 1, (5, 5, (0, 2, 2, 2, 2, 121, 121), (0, 2, 2, 2, 2, 121, 121)): 1, (3, 3, (0, 128, 128), (0, 128, 128)): 1}"
"['K15n121741', 'K15n123727']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 41, 41), (0, 41, 41)): 1, (2, 2, (0, 31), (0, 31)): 1, (4, 4, (0, 31), (0, 31)): 1, (5, 5, (0, 29, 29), (0, 29, 29)): 1}"
"['K15a3010', 'K15a2858']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 2, 2, 3, 7), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 7, 7, 7, 7, 16, 16, 29, 29, 29, 31, 31, 31, 31, 31, 32, 32, 32, 32, 149, 149, 149, 149, 149)): 1, (5, 10, (0, 5), (0, 5, 5, 5, 199)): 1, (2, 2, (0, 5, 199), (0, 5, 199)): 1, (3, 3, (0, 5, 5, 67, 67), (0, 5, 5, 67, 67)): 1, (4, 4, (0, 5, 73, 73, 199), (0, 5, 73, 73, 199)): 1, (5, 5, (0, 12281, 12281), (0, 12281, 12281)): 1}"
"['K15n1980', 'K15n2421']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 7, 13), (0, 5, 7, 13)): 1, (3, 3, (0, 167, 167), (0, 167, 167)): 1, (4, 4, (0, 5, 7, 13, 43, 43), (0, 5, 7, 13, 43, 43)): 1, (5, 5, (0, 4261, 4261), (0, 4261, 4261)): 1, (5, 10, (0, 2, 2, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 7, 13)): 1}"
"['K15n11005', 'K15n6570']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 7, 11)): 1, (4, 24, (0, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 7, 11, 27, 27, 27)): 1, (4, 12, (0, 2, 2), (0, 2, 2, 2, 2, 2, 2, 4, 4, 5, 5)): 1, (4, 24, (0, 2, 9, 169), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 7, 9, 9, 9, 11, 169, 169, 169)): 1, (3, 3, (0, 4, 4, 5, 5), (0, 4, 4, 5, 5)): 1, (4, 24, (0, 2, 4, 17), (0, 3, 4, 4, 4, 7, 8, 11, 17, 17, 17, 32, 32)): 1, (2, 2, (0, 3, 7, 11), (0, 3, 7, 11)): 1, (5, 5, (0, 2, 2, 2, 2, 3, 3, 3, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3)): 1, (4, 4, (0, 3, 7, 11), (0, 3, 7, 11)): 1}"
"['K15a56443', 'K15a56222']","{(1, 1, (0,), (0,)): 1, (5, 10, (0, 11), (0, 5, 7, 11, 11, 23)): 1, (2, 2, (0, 5, 7, 23), (0, 5, 7, 23)): 1, (3, 3, (0, 127, 127), (0, 127, 127)): 1, (4, 4, (0, 5, 7, 7, 7, 23), (0, 5, 7, 7, 7, 23)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 19, 19, 19, 127, 127, 127, 127, 127)): 1, (5, 5, (0, 3, 3, 3, 3, 8, 8, 8, 8), (0, 3, 3, 3, 3, 8, 8, 8, 8)): 1}"
"['K15a57608', 'K15a59371']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 8, 8, 8, 8, 601, 601, 601, 883, 883, 883, 883, 883)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1, (2, 2, (0, 877), (0, 877)): 1, (4, 4, (0, 3, 3, 877), (0, 3, 3, 877)): 1, (5, 5, (0, 571, 571), (0, 571, 571)): 1}"
"['K15a56850', 'K15a56849']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 4), (0, 2, 4, 7, 7, 11, 11, 16, 16)): 1, (2, 2, (0, 17, 53), (0, 17, 53)): 1, (4, 4, (0, 7, 7, 17, 53), (0, 7, 7, 17, 53)): 1, (5, 5, (0, 3, 3, 3, 3, 121, 121), (0, 3, 3, 3, 3, 121, 121)): 1, (3, 3, (0, 2, 2, 7, 7, 11, 11), (0, 2, 2, 7, 7, 11, 11)): 1}"
"['K15n4323', 'K15n4580']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 5, 16), (0, 2, 5, 5, 5, 16, 47, 47, 64, 64)): 1, (2, 2, (0, 373), (0, 373)): 1, (3, 3, (0, 2, 2, 47, 47), (0, 2, 2, 47, 47)): 1, (4, 4, (0, 7, 7, 373), (0, 7, 7, 373)): 1, (5, 5, (0, 19, 19, 31, 31), (0, 19, 19, 31, 31)): 1}"
"['K15n14418', 'K15n15163']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 3, 4, 4), (0, 2, 2, 2, 2, 3, 3, 3, 4, 4, 16, 16, 17, 17)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (2, 2, (0, 199), (0, 199)): 1, (4, 4, (0, 19, 19, 199), (0, 19, 19, 199)): 1, (5, 5, (0, 1051, 1051), (0, 1051, 1051)): 1}"
"['K15n42949', 'K15n40025']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 13, 13), (0, 13, 13)): 1, (2, 2, (0, 169), (0, 169)): 1, (4, 4, (0, 169), (0, 169)): 1, (5, 5, (0, 11, 11, 11, 11), (0, 11, 11, 11, 11)): 1}"
"['K15a1909', 'K15a2519']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 5, 9, 29, 43), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 9, 9, 9, 9, 25, 25, 25, 29, 29, 29, 29, 41, 41, 41, 41, 41, 43, 43, 43, 43, 151, 151, 151)): 1, (3, 3, (0, 7, 7, 19, 19), (0, 7, 7, 19, 19)): 1, (2, 2, (0, 941), (0, 941)): 1, (5, 5, (0, 659, 659), (0, 659, 659)): 1, (4, 4, (0, 3, 3, 941), (0, 3, 3, 941)): 1}"
"['K15n2953', 'K15n3538']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 59), (0, 7, 59)): 1, (4, 4, (0, 7, 23, 23, 59), (0, 7, 23, 23, 59)): 1, (5, 5, (0, 2, 2, 2, 2, 19, 19, 31, 31), (0, 2, 2, 2, 2, 19, 19, 31, 31)): 1, (3, 3, (0, 97, 97), (0, 97, 97)): 1}"
"['K15a55601', 'K15a55599']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1109), (0, 1109)): 1, (3, 3, (0, 199, 199), (0, 199, 199)): 1, (4, 4, (0, 11, 11, 1109), (0, 11, 11, 1109)): 1, (5, 5, (0, 739, 739), (0, 739, 739)): 1}"
"['K15n118155', 'K15n118120']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 81), (0, 7, 81)): 1, (5, 120, (0, 5, 16), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 19, 19, 19, 19, 19, 19, 25, 25, 25, 25, 25, 25, 27, 29, 29, 29, 29, 32, 59, 59, 59, 59, 59, 64, 64, 64, 64)): 1, (4, 24, (0, 2, 8), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 7, 8, 8, 8, 8, 8, 8, 16, 16, 27)): 1, (4, 24, (0, 9, 16), (0, 2, 2, 3, 7, 8, 8, 9, 9, 9, 16, 16, 16, 16, 27, 32, 32, 83, 83, 83)): 1, (4, 24, (0, 0, 27), (0, 0, 0, 0, 2, 2, 3, 7, 8, 8, 8, 8, 9, 9, 9, 16, 27, 27, 27, 27)): 1, (3, 3, (0, 125, 125), (0, 125, 125)): 1, (4, 4, (0, 3, 3, 7, 81), (0, 3, 3, 7, 81)): 1, (5, 5, (0, 11, 11, 13, 13, 13, 13), (0, 11, 11, 13, 13, 13, 13)): 1, (3, 6, (0, 2, 16), (0, 2, 2, 3, 7, 16, 16, 27)): 1}"
"['K15a59747', 'K15a59750']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 733), (0, 733)): 1, (4, 4, (0, 31, 31, 733), (0, 31, 31, 733)): 1, (3, 3, (0, 223, 223), (0, 223, 223)): 1, (5, 5, (0, 659, 659), (0, 659, 659)): 1}"
"['K15n122603', 'K15n121834']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 8), (0, 0, 0, 0, 0, 3, 3, 3, 3, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 37, 37, 37, 37, 37, 41, 41, 41)): 1, (2, 2, (0,), (0,)): 1, (3, 3, (0,), (0,)): 1, (4, 4, (0,), (0,)): 1, (5, 5, (0,), (0,)): 1}"
"['K15n53694', 'K15n54032']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 13, 31), (0, 5, 5, 13, 13, 13, 16, 16, 31, 31, 31)): 1, (3, 3, (0, 5, 5, 16, 16), (0, 5, 5, 16, 16)): 1, (2, 2, (0, 227), (0, 227)): 1, (4, 4, (0, 17, 17, 227), (0, 17, 17, 227)): 1, (5, 5, (0, 691, 691), (0, 691, 691)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 16, 32, 32, 32, 32)): 1}"
"['K15a26825', 'K15a49336']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2, 3, 7), (0, 2, 2, 3, 3, 3, 4, 4, 7, 7, 7, 13, 13, 16, 16)): 1, (2, 2, (0, 17, 49), (0, 17, 49)): 1, (3, 3, (0, 13, 13, 16, 16), (0, 13, 13, 16, 16)): 1, (4, 4, (0, 17, 17, 17, 49), (0, 17, 17, 17, 49)): 1, (5, 5, (0, 47, 47, 47, 47), (0, 47, 47, 47, 47)): 1}"
"['K15n121857', 'K15n121881']","{(1, 1, (0,), (0,)): 1, (5, 10, (0, 179), (0, 5, 13, 179, 179)): 1, (4, 12, (0, 2, 4), (0, 2, 4, 5, 5, 16, 16)): 1, (3, 3, (0, 2, 2, 5, 5), (0, 2, 2, 5, 5)): 1, (2, 2, (0, 5, 13), (0, 5, 13)): 1, (4, 4, (0, 5, 13), (0, 5, 13)): 1, (5, 5, (0, 61, 61), (0, 61, 61)): 1}"
"['K15n25545', 'K15n28367']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 17, 29), (0, 17, 29)): 1, (3, 3, (0, 97, 97), (0, 97, 97)): 1, (4, 4, (0, 11, 11, 17, 29), (0, 11, 11, 17, 29)): 1, (5, 5, (0, 661, 661), (0, 661, 661)): 1}"
"['K15n6705', 'K15n10606']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 167), (0, 167)): 1, (4, 12, (0, 2, 3, 4), (0, 2, 3, 3, 3, 4, 16, 16)): 1, (4, 4, (0, 167), (0, 167)): 1, (3, 3, (0, 2, 2), (0, 2, 2)): 1, (5, 5, (0, 4, 4, 4, 4, 11, 11), (0, 4, 4, 4, 4, 11, 11)): 1}"
"['K15n37031', 'K15n36963']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 19, 19, 19, 19, 19, 79, 79, 79, 81, 243, 243, 243, 243)): 1, (3, 3, (0, 67, 67), (0, 67, 67)): 1, (2, 2, (0, 269), (0, 269)): 1, (4, 4, (0, 7, 7, 269), (0, 7, 7, 269)): 1, (5, 5, (0, 59, 59), (0, 59, 59)): 1}"
"['K15a641', 'K15a733']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 7, 7, 32, 32), (0, 7, 7, 32, 32)): 1, (2, 2, (0, 827), (0, 827)): 1, (4, 4, (0, 3, 3, 11, 11, 827), (0, 3, 3, 11, 11, 827)): 1, (5, 5, (0, 29, 29, 109, 109), (0, 29, 29, 109, 109)): 1, (4, 12, (0, 19), (0, 7, 7, 19, 19, 19, 32, 32)): 1}"
"['K14n2104', 'K14n1532']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (2, 2, (0, 277), (0, 277)): 1, (4, 4, (0, 19, 19, 277), (0, 19, 19, 277)): 1, (5, 5, (0, 811, 811), (0, 811, 811)): 1}"
"['K15a6791', 'K15a6470']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 0, 2), (0, 0, 0, 2, 2, 359)): 1, (5, 60, (0, 5, 9), (0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 25, 25, 25, 32099, 32099, 32099)): 1, (4, 24, (0, 0), (0, 0, 0, 0, 0, 0, 2, 137, 137, 137, 359)): 1, (2, 2, (0, 3, 359), (0, 3, 359)): 1, (4, 4, (0, 3, 23, 23, 359), (0, 3, 23, 23, 359)): 1, (4, 24, (0, 32, 1499), (0, 0, 0, 2, 64, 64, 64, 359, 1499, 1499, 1499)): 1, (5, 5, (0, 11, 11, 109, 109), (0, 11, 11, 109, 109)): 1, (4, 24, (0, 2, 2, 3, 7, 25, 43), (0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 7, 7, 7, 8, 16, 16, 25, 25, 25, 43, 43, 43, 359)): 1, (3, 3, (0, 13, 13, 19, 19), (0, 13, 13, 19, 19)): 1}"
"['K15a18853', 'K15a18488']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 7), (0, 3, 7, 7, 349)): 1, (5, 60, (0, 3, 4, 4), (0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 8, 9, 16, 16, 16, 16, 19, 19, 19, 19, 19, 27, 27, 27, 27)): 1, (5, 60, (0, 2, 2, 3, 17), (0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 17, 17, 17, 17)): 1, (2, 2, (0, 3, 349), (0, 3, 349)): 1, (3, 3, (0, 5, 5, 37, 37), (0, 5, 5, 37, 37)): 1, (4, 4, (0, 3, 7, 7, 349), (0, 3, 7, 7, 349)): 1, (5, 5, (0, 2, 2, 2, 2, 571, 571), (0, 2, 2, 2, 2, 571, 571)): 1}"
"['K15a2398', 'K15a2213']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 289, 289), (0, 289, 289)): 1, (2, 2, (0, 929), (0, 929)): 1, (4, 4, (0, 49, 49, 929), (0, 49, 49, 929)): 1, (5, 5, (0, 11, 11, 11, 11, 31, 31), (0, 11, 11, 11, 11, 31, 31)): 1}"
"['K15a3597', 'K15a4099']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1009), (0, 1009)): 1, (3, 3, (0, 307, 307), (0, 307, 307)): 1, (4, 4, (0, 53, 53, 1009), (0, 53, 53, 1009)): 1, (5, 5, (0, 5801, 5801), (0, 5801, 5801)): 1}"
"['K15n20864', 'K15n15234']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 331), (0, 331)): 1, (5, 60, (0, 3, 3, 11), (0, 3, 3, 3, 3, 3, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 16, 16, 32, 32, 32, 32, 41, 41, 41)): 1, (3, 3, (0, 4, 4, 11, 11), (0, 4, 4, 11, 11)): 1, (4, 12, (0, 71), (0, 4, 4, 11, 11, 71, 71, 71)): 1, (4, 4, (0, 11, 11, 331), (0, 11, 11, 331)): 1, (5, 5, (0, 1129, 1129), (0, 1129, 1129)): 1, (5, 60, (0, 2, 2, 3, 41), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8, 41, 41, 41, 41, 157, 157, 157, 157, 157, 491, 491, 491)): 1}"
"['K14a13052', 'K14a12960']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 557), (0, 557)): 1, (4, 12, (0, 139), (0, 2, 2, 71, 71, 139, 139, 139)): 1, (3, 3, (0, 2, 2, 71, 71), (0, 2, 2, 71, 71)): 1, (4, 4, (0, 11, 11, 557), (0, 11, 11, 557)): 1, (5, 5, (0, 1499, 1499), (0, 1499, 1499)): 1}"
"['K14n5260', 'K14n5309']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 3, 49), (0, 3, 3, 3, 7, 7, 8, 8, 49, 49, 49)): 1, (2, 2, (0, 167), (0, 167)): 1, (3, 3, (0, 7, 7, 8, 8), (0, 7, 7, 8, 8)): 1, (4, 4, (0, 11, 11, 167), (0, 11, 11, 167)): 1, (5, 5, (0, 2, 2, 2, 2, 89, 89), (0, 2, 2, 2, 2, 89, 89)): 1}"
"['K15n13744', 'K15n15761']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 83), (0, 5, 83)): 1, (3, 3, (0, 125, 125), (0, 125, 125)): 1, (4, 4, (0, 5, 23, 23, 83), (0, 5, 23, 23, 83)): 1, (5, 5, (0, 1321, 1321), (0, 1321, 1321)): 1, (5, 10, (0, 31), (0, 5, 31, 31, 83)): 1}"
"['K15n26263', 'K15n27034']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 7, 11)): 1, (4, 24, (0, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 5, 5, 5, 7, 7, 7, 7, 11)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 2, 2, 2, 2, 4, 4, 7, 7, 7, 17, 17)): 1, (2, 2, (0, 3, 7, 11), (0, 3, 7, 11)): 1, (4, 24, (0, 2, 4, 11, 19), (0, 3, 4, 4, 4, 7, 8, 11, 11, 11, 11, 19, 19, 19, 32, 32)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (4, 24, (0, 2, 19, 27), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 7, 11, 19, 19, 19, 27, 27, 27)): 1, (4, 4, (0, 3, 7, 11, 11, 11), (0, 3, 7, 11, 11, 11)): 1, (5, 5, (0, 241, 241), (0, 241, 241)): 1}"
"['K15n17250', 'K15n20132']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 149), (0, 149)): 1, (5, 20, (0, 41), (0, 5, 5, 41, 41, 41, 41, 149)): 1, (5, 20, (0, 3, 7), (0, 3, 3, 3, 3, 5, 5, 7, 7, 7, 7, 149)): 1, (3, 3, (0, 49, 49), (0, 49, 49)): 1, (5, 5, (0, 509, 509), (0, 509, 509)): 1, (4, 4, (0, 5, 5, 149), (0, 5, 5, 149)): 1}"
"['K15a53254', 'K15a53374']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 4, 4, 4, 4, 7, 7, 7, 49, 49)): 1, (2, 2, (0, 641), (0, 641)): 1, (3, 3, (0, 4, 4, 49, 49), (0, 4, 4, 49, 49)): 1, (4, 4, (0, 29, 29, 641), (0, 29, 29, 641)): 1, (5, 5, (0, 19, 19), (0, 19, 19)): 1}"
"['K15n3457', 'K15n2284']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 379), (0, 379)): 1, (3, 3, (0, 107, 107), (0, 107, 107)): 1, (4, 4, (0, 17, 17, 379), (0, 17, 17, 379)): 1, (5, 5, (0, 2, 2, 2, 2, 199, 199), (0, 2, 2, 2, 2, 199, 199)): 1}"
"['K15a47091', 'K15a46708']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 73, 73), (0, 73, 73)): 1, (2, 2, (0, 577), (0, 577)): 1, (4, 4, (0, 577), (0, 577)): 1, (5, 5, (0, 191, 191), (0, 191, 191)): 1}"
