group,invariant
"['K15a4781', 'K15a3962']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 9, 9, 9, 9, 16, 16, 32, 32, 32, 32, 32, 32, 32, 32)): 1, (2, 2, (0, 5, 107), (0, 5, 107)): 1, (4, 4, (0, 5, 11, 11, 107), (0, 5, 11, 11, 107)): 1, (5, 60, (0, 0, 0, 2, 2), (0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 11, 11, 11, 11, 11, 11, 11, 11)): 1, (4, 12, (0, 5, 7, 9), (0, 5, 5, 5, 7, 7, 7, 9, 9, 9, 128, 128)): 1, (5, 60, (0, 0, 4), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 7, 7, 7, 7, 7, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 27, 61, 61, 61, 81, 81, 81, 81)): 1, (5, 60, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 4, 8, 8, 8, 8, 9, 9, 9, 9, 64, 128, 128, 128, 128)): 1, (5, 10, (0, 2, 2, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 107)): 1, (5, 5, (0, 2, 2, 2, 2, 121, 121), (0, 2, 2, 2, 2, 121, 121)): 1, (3, 3, (0, 128, 128), (0, 128, 128)): 1}"
"['K15n121741', 'K15n123727']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 41, 41), (0, 41, 41)): 1, (2, 2, (0, 31), (0, 31)): 1, (4, 4, (0, 31), (0, 31)): 1, (5, 5, (0, 29, 29), (0, 29, 29)): 1}"
"['K15a2858', 'K15a3010']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 5, 5, 67, 67), (0, 5, 5, 67, 67)): 1, (5, 10, (0, 5), (0, 5, 5, 5, 199)): 1, (5, 60, (0, 2, 2, 3, 7), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 7, 7, 7, 7, 16, 16, 29, 29, 29, 31, 31, 31, 31, 31, 32, 32, 32, 32, 149, 149, 149, 149, 149)): 1, (2, 2, (0, 5, 199), (0, 5, 199)): 1, (4, 4, (0, 5, 73, 73, 199), (0, 5, 73, 73, 199)): 1, (5, 5, (0, 12281, 12281), (0, 12281, 12281)): 1}"
"['K15n2421', 'K15n1980']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 7, 13), (0, 5, 7, 13)): 1, (3, 3, (0, 167, 167), (0, 167, 167)): 1, (4, 4, (0, 5, 7, 13, 43, 43), (0, 5, 7, 13, 43, 43)): 1, (5, 5, (0, 4261, 4261), (0, 4261, 4261)): 1, (5, 10, (0, 2, 2, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 7, 13)): 1}"
"['K15n11005', 'K15n6570']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 7, 11)): 1, (4, 24, (0, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 7, 11, 27, 27, 27)): 1, (4, 12, (0, 2, 2), (0, 2, 2, 2, 2, 2, 2, 4, 4, 5, 5)): 1, (4, 24, (0, 2, 9, 169), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 7, 9, 9, 9, 11, 169, 169, 169)): 1, (3, 3, (0, 4, 4, 5, 5), (0, 4, 4, 5, 5)): 1, (4, 24, (0, 2, 4, 17), (0, 3, 4, 4, 4, 7, 8, 11, 17, 17, 17, 32, 32)): 1, (2, 2, (0, 3, 7, 11), (0, 3, 7, 11)): 1, (5, 5, (0, 2, 2, 2, 2, 3, 3, 3, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3)): 1, (4, 4, (0, 3, 7, 11), (0, 3, 7, 11)): 1}"
"['K15a56222', 'K15a56443']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 7, 23), (0, 5, 7, 23)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 19, 19, 19, 127, 127, 127, 127, 127)): 1, (4, 4, (0, 5, 7, 7, 7, 23), (0, 5, 7, 7, 7, 23)): 1, (5, 10, (0, 11), (0, 5, 7, 11, 11, 23)): 1, (3, 3, (0, 127, 127), (0, 127, 127)): 1, (5, 5, (0, 3, 3, 3, 3, 8, 8, 8, 8), (0, 3, 3, 3, 3, 8, 8, 8, 8)): 1}"
"['K15a57608', 'K15a59371']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 8, 8, 8, 8, 601, 601, 601, 883, 883, 883, 883, 883)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1, (2, 2, (0, 877), (0, 877)): 1, (4, 4, (0, 3, 3, 877), (0, 3, 3, 877)): 1, (5, 5, (0, 571, 571), (0, 571, 571)): 1}"
"['K15a56850', 'K15a56849']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 4), (0, 2, 4, 7, 7, 11, 11, 16, 16)): 1, (2, 2, (0, 17, 53), (0, 17, 53)): 1, (4, 4, (0, 7, 7, 17, 53), (0, 7, 7, 17, 53)): 1, (5, 5, (0, 3, 3, 3, 3, 121, 121), (0, 3, 3, 3, 3, 121, 121)): 1, (3, 3, (0, 2, 2, 7, 7, 11, 11), (0, 2, 2, 7, 7, 11, 11)): 1}"
"['K15n4323', 'K15n4580']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 5, 16), (0, 2, 5, 5, 5, 16, 47, 47, 64, 64)): 1, (2, 2, (0, 373), (0, 373)): 1, (3, 3, (0, 2, 2, 47, 47), (0, 2, 2, 47, 47)): 1, (4, 4, (0, 7, 7, 373), (0, 7, 7, 373)): 1, (5, 5, (0, 19, 19, 31, 31), (0, 19, 19, 31, 31)): 1}"
"['K15n15163', 'K15n14418']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 3, 4, 4), (0, 2, 2, 2, 2, 3, 3, 3, 4, 4, 16, 16, 17, 17)): 1, (2, 2, (0, 199), (0, 199)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (4, 4, (0, 19, 19, 199), (0, 19, 19, 199)): 1, (5, 5, (0, 1051, 1051), (0, 1051, 1051)): 1}"
"['K15n40025', 'K15n42949']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 13, 13), (0, 13, 13)): 1, (2, 2, (0, 169), (0, 169)): 1, (4, 4, (0, 169), (0, 169)): 1, (5, 5, (0, 11, 11, 11, 11), (0, 11, 11, 11, 11)): 1}"
"['K15a1909', 'K15a2519']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 5, 9, 29, 43), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 9, 9, 9, 9, 25, 25, 25, 29, 29, 29, 29, 41, 41, 41, 41, 41, 43, 43, 43, 43, 151, 151, 151)): 1, (3, 3, (0, 7, 7, 19, 19), (0, 7, 7, 19, 19)): 1, (2, 2, (0, 941), (0, 941)): 1, (5, 5, (0, 659, 659), (0, 659, 659)): 1, (4, 4, (0, 3, 3, 941), (0, 3, 3, 941)): 1}"
"['K15n2953', 'K15n3538']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 59), (0, 7, 59)): 1, (4, 4, (0, 7, 23, 23, 59), (0, 7, 23, 23, 59)): 1, (5, 5, (0, 2, 2, 2, 2, 19, 19, 31, 31), (0, 2, 2, 2, 2, 19, 19, 31, 31)): 1, (3, 3, (0, 97, 97), (0, 97, 97)): 1}"
"['K15a55601', 'K15a55599']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1109), (0, 1109)): 1, (3, 3, (0, 199, 199), (0, 199, 199)): 1, (4, 4, (0, 11, 11, 1109), (0, 11, 11, 1109)): 1, (5, 5, (0, 739, 739), (0, 739, 739)): 1}"
"['K15n118155', 'K15n118120']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 81), (0, 7, 81)): 1, (5, 120, (0, 5, 16), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 16, 16, 16, 16, 16, 16, 16, 16, 16, 19, 19, 19, 19, 19, 19, 25, 25, 25, 25, 25, 25, 27, 29, 29, 29, 29, 32, 59, 59, 59, 59, 59, 64, 64, 64, 64)): 1, (4, 24, (0, 2, 8), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 7, 8, 8, 8, 8, 8, 8, 16, 16, 27)): 1, (4, 24, (0, 9, 16), (0, 2, 2, 3, 7, 8, 8, 9, 9, 9, 16, 16, 16, 16, 27, 32, 32, 83, 83, 83)): 1, (4, 24, (0, 0, 27), (0, 0, 0, 0, 2, 2, 3, 7, 8, 8, 8, 8, 9, 9, 9, 16, 27, 27, 27, 27)): 1, (3, 3, (0, 125, 125), (0, 125, 125)): 1, (4, 4, (0, 3, 3, 7, 81), (0, 3, 3, 7, 81)): 1, (5, 5, (0, 11, 11, 13, 13, 13, 13), (0, 11, 11, 13, 13, 13, 13)): 1, (3, 6, (0, 2, 16), (0, 2, 2, 3, 7, 16, 16, 27)): 1}"
"['K15a59750', 'K15a59747']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 223, 223), (0, 223, 223)): 1, (2, 2, (0, 733), (0, 733)): 1, (4, 4, (0, 31, 31, 733), (0, 31, 31, 733)): 1, (5, 5, (0, 659, 659), (0, 659, 659)): 1}"
"['K15n121834', 'K15n122603']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 8), (0, 0, 0, 0, 0, 3, 3, 3, 3, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 37, 37, 37, 37, 37, 41, 41, 41)): 1, (2, 2, (0,), (0,)): 1, (3, 3, (0,), (0,)): 1, (4, 4, (0,), (0,)): 1, (5, 5, (0,), (0,)): 1}"
"['K15n54032', 'K15n53694']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 13, 31), (0, 5, 5, 13, 13, 13, 16, 16, 31, 31, 31)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 16, 32, 32, 32, 32)): 1, (2, 2, (0, 227), (0, 227)): 1, (3, 3, (0, 5, 5, 16, 16), (0, 5, 5, 16, 16)): 1, (4, 4, (0, 17, 17, 227), (0, 17, 17, 227)): 1, (5, 5, (0, 691, 691), (0, 691, 691)): 1}"
"['K15a49336', 'K15a26825']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2, 3, 7), (0, 2, 2, 3, 3, 3, 4, 4, 7, 7, 7, 13, 13, 16, 16)): 1, (2, 2, (0, 17, 49), (0, 17, 49)): 1, (3, 3, (0, 13, 13, 16, 16), (0, 13, 13, 16, 16)): 1, (4, 4, (0, 17, 17, 17, 49), (0, 17, 17, 17, 49)): 1, (5, 5, (0, 47, 47, 47, 47), (0, 47, 47, 47, 47)): 1}"
"['K15n121881', 'K15n121857']","{(1, 1, (0,), (0,)): 1, (5, 10, (0, 179), (0, 5, 13, 179, 179)): 1, (3, 3, (0, 2, 2, 5, 5), (0, 2, 2, 5, 5)): 1, (2, 2, (0, 5, 13), (0, 5, 13)): 1, (4, 12, (0, 2, 4), (0, 2, 4, 5, 5, 16, 16)): 1, (4, 4, (0, 5, 13), (0, 5, 13)): 1, (5, 5, (0, 61, 61), (0, 61, 61)): 1}"
"['K15n28367', 'K15n25545']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 17, 29), (0, 17, 29)): 1, (3, 3, (0, 97, 97), (0, 97, 97)): 1, (4, 4, (0, 11, 11, 17, 29), (0, 11, 11, 17, 29)): 1, (5, 5, (0, 661, 661), (0, 661, 661)): 1}"
"['K15n6705', 'K15n10606']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 167), (0, 167)): 1, (4, 12, (0, 2, 3, 4), (0, 2, 3, 3, 3, 4, 16, 16)): 1, (4, 4, (0, 167), (0, 167)): 1, (3, 3, (0, 2, 2), (0, 2, 2)): 1, (5, 5, (0, 4, 4, 4, 4, 11, 11), (0, 4, 4, 4, 4, 11, 11)): 1}"
"['K15n37031', 'K15n36963']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 19, 19, 19, 19, 19, 79, 79, 79, 81, 243, 243, 243, 243)): 1, (3, 3, (0, 67, 67), (0, 67, 67)): 1, (2, 2, (0, 269), (0, 269)): 1, (4, 4, (0, 7, 7, 269), (0, 7, 7, 269)): 1, (5, 5, (0, 59, 59), (0, 59, 59)): 1}"
"['K15a641', 'K15a733']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 7, 7, 32, 32), (0, 7, 7, 32, 32)): 1, (2, 2, (0, 827), (0, 827)): 1, (4, 4, (0, 3, 3, 11, 11, 827), (0, 3, 3, 11, 11, 827)): 1, (5, 5, (0, 29, 29, 109, 109), (0, 29, 29, 109, 109)): 1, (4, 12, (0, 19), (0, 7, 7, 19, 19, 19, 32, 32)): 1}"
"['K14n1532', 'K14n2104']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 277), (0, 277)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (5, 5, (0, 811, 811), (0, 811, 811)): 1, (4, 4, (0, 19, 19, 277), (0, 19, 19, 277)): 1}"
"['K15a6470', 'K15a6791']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 0, 2), (0, 0, 0, 2, 2, 359)): 1, (2, 2, (0, 3, 359), (0, 3, 359)): 1, (4, 24, (0, 0), (0, 0, 0, 0, 0, 0, 2, 137, 137, 137, 359)): 1, (5, 60, (0, 5, 9), (0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 25, 25, 25, 32099, 32099, 32099)): 1, (3, 3, (0, 13, 13, 19, 19), (0, 13, 13, 19, 19)): 1, (4, 24, (0, 32, 1499), (0, 0, 0, 2, 64, 64, 64, 359, 1499, 1499, 1499)): 1, (4, 24, (0, 2, 2, 3, 7, 25, 43), (0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 7, 7, 7, 8, 16, 16, 25, 25, 25, 43, 43, 43, 359)): 1, (4, 4, (0, 3, 23, 23, 359), (0, 3, 23, 23, 359)): 1, (5, 5, (0, 11, 11, 109, 109), (0, 11, 11, 109, 109)): 1}"
"['K15a18853', 'K15a18488']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 7), (0, 3, 7, 7, 349)): 1, (5, 60, (0, 3, 4, 4), (0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 8, 9, 16, 16, 16, 16, 19, 19, 19, 19, 19, 27, 27, 27, 27)): 1, (5, 60, (0, 2, 2, 3, 17), (0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 17, 17, 17, 17)): 1, (2, 2, (0, 3, 349), (0, 3, 349)): 1, (3, 3, (0, 5, 5, 37, 37), (0, 5, 5, 37, 37)): 1, (4, 4, (0, 3, 7, 7, 349), (0, 3, 7, 7, 349)): 1, (5, 5, (0, 2, 2, 2, 2, 571, 571), (0, 2, 2, 2, 2, 571, 571)): 1}"
"['K15a2213', 'K15a2398']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 929), (0, 929)): 1, (4, 4, (0, 49, 49, 929), (0, 49, 49, 929)): 1, (3, 3, (0, 289, 289), (0, 289, 289)): 1, (5, 5, (0, 11, 11, 11, 11, 31, 31), (0, 11, 11, 11, 11, 31, 31)): 1}"
"['K15a3597', 'K15a4099']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1009), (0, 1009)): 1, (3, 3, (0, 307, 307), (0, 307, 307)): 1, (4, 4, (0, 53, 53, 1009), (0, 53, 53, 1009)): 1, (5, 5, (0, 5801, 5801), (0, 5801, 5801)): 1}"
"['K15n15234', 'K15n20864']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 3, 3, 11), (0, 3, 3, 3, 3, 3, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 16, 16, 32, 32, 32, 32, 41, 41, 41)): 1, (4, 12, (0, 71), (0, 4, 4, 11, 11, 71, 71, 71)): 1, (5, 60, (0, 2, 2, 3, 41), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8, 41, 41, 41, 41, 157, 157, 157, 157, 157, 491, 491, 491)): 1, (3, 3, (0, 4, 4, 11, 11), (0, 4, 4, 11, 11)): 1, (2, 2, (0, 331), (0, 331)): 1, (4, 4, (0, 11, 11, 331), (0, 11, 11, 331)): 1, (5, 5, (0, 1129, 1129), (0, 1129, 1129)): 1}"
"['K14a13052', 'K14a12960']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 557), (0, 557)): 1, (4, 12, (0, 139), (0, 2, 2, 71, 71, 139, 139, 139)): 1, (3, 3, (0, 2, 2, 71, 71), (0, 2, 2, 71, 71)): 1, (4, 4, (0, 11, 11, 557), (0, 11, 11, 557)): 1, (5, 5, (0, 1499, 1499), (0, 1499, 1499)): 1}"
"['K14n5309', 'K14n5260']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 3, 49), (0, 3, 3, 3, 7, 7, 8, 8, 49, 49, 49)): 1, (3, 3, (0, 7, 7, 8, 8), (0, 7, 7, 8, 8)): 1, (2, 2, (0, 167), (0, 167)): 1, (4, 4, (0, 11, 11, 167), (0, 11, 11, 167)): 1, (5, 5, (0, 2, 2, 2, 2, 89, 89), (0, 2, 2, 2, 2, 89, 89)): 1}"
"['K15n15761', 'K15n13744']","{(1, 1, (0,), (0,)): 1, (5, 10, (0, 31), (0, 5, 31, 31, 83)): 1, (2, 2, (0, 5, 83), (0, 5, 83)): 1, (3, 3, (0, 125, 125), (0, 125, 125)): 1, (4, 4, (0, 5, 23, 23, 83), (0, 5, 23, 23, 83)): 1, (5, 5, (0, 1321, 1321), (0, 1321, 1321)): 1}"
"['K15n26263', 'K15n27034']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 7, 11)): 1, (4, 24, (0, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 5, 5, 5, 7, 7, 7, 7, 11)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 2, 2, 2, 2, 4, 4, 7, 7, 7, 17, 17)): 1, (2, 2, (0, 3, 7, 11), (0, 3, 7, 11)): 1, (4, 24, (0, 2, 4, 11, 19), (0, 3, 4, 4, 4, 7, 8, 11, 11, 11, 11, 19, 19, 19, 32, 32)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (4, 24, (0, 2, 19, 27), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 7, 11, 19, 19, 19, 27, 27, 27)): 1, (4, 4, (0, 3, 7, 11, 11, 11), (0, 3, 7, 11, 11, 11)): 1, (5, 5, (0, 241, 241), (0, 241, 241)): 1}"
"['K15n17250', 'K15n20132']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 149), (0, 149)): 1, (5, 20, (0, 41), (0, 5, 5, 41, 41, 41, 41, 149)): 1, (5, 20, (0, 3, 7), (0, 3, 3, 3, 3, 5, 5, 7, 7, 7, 7, 149)): 1, (3, 3, (0, 49, 49), (0, 49, 49)): 1, (5, 5, (0, 509, 509), (0, 509, 509)): 1, (4, 4, (0, 5, 5, 149), (0, 5, 5, 149)): 1}"
"['K15a53374', 'K15a53254']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 641), (0, 641)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 4, 4, 4, 4, 7, 7, 7, 49, 49)): 1, (3, 3, (0, 4, 4, 49, 49), (0, 4, 4, 49, 49)): 1, (4, 4, (0, 29, 29, 641), (0, 29, 29, 641)): 1, (5, 5, (0, 19, 19), (0, 19, 19)): 1}"
"['K15n3457', 'K15n2284']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 379), (0, 379)): 1, (3, 3, (0, 107, 107), (0, 107, 107)): 1, (4, 4, (0, 17, 17, 379), (0, 17, 17, 379)): 1, (5, 5, (0, 2, 2, 2, 2, 199, 199), (0, 2, 2, 2, 2, 199, 199)): 1}"
"['K15a47091', 'K15a46708']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 73, 73), (0, 73, 73)): 1, (2, 2, (0, 577), (0, 577)): 1, (4, 4, (0, 577), (0, 577)): 1, (5, 5, (0, 191, 191), (0, 191, 191)): 1}"
"['K15n106721', 'K15n61812']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 59), (0, 3, 59, 59, 131)): 1, (4, 12, (0, 2, 2, 3, 5, 5), (0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 5, 5, 5, 5, 5, 5, 7, 7, 16, 16)): 1, (2, 2, (0, 3, 131), (0, 3, 131)): 1, (3, 3, (0, 7, 7, 16, 16), (0, 7, 7, 16, 16)): 1, (4, 4, (0, 3, 17, 17, 131), (0, 3, 17, 17, 131)): 1, (5, 5, (0, 19, 19, 29, 29), (0, 19, 19, 29, 29)): 1}"
"['K15a5321', 'K15a5468']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 419), (0, 419)): 1, (3, 3, (0, 23, 23), (0, 23, 23)): 1, (4, 4, (0, 11, 11, 419), (0, 11, 11, 419)): 1, (5, 5, (0, 281, 281), (0, 281, 281)): 1}"
"['K15n8673', 'K15n10217']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 9, 23), (0, 9, 23)): 1, (4, 4, (0, 9, 11, 11, 23), (0, 9, 11, 11, 23)): 1, (3, 3, (0, 53, 53), (0, 53, 53)): 1, (5, 5, (0, 641, 641), (0, 641, 641)): 1, (3, 6, (0, 5), (0, 3, 3, 5, 5, 23)): 1}"
"['K15a64025', 'K15a61326']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 3, 17), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 17, 17, 17, 17, 29, 29, 29, 29, 29, 49, 49, 49, 49, 49, 59, 59, 59)): 1, (3, 3, (0, 5, 5, 49, 49), (0, 5, 5, 49, 49)): 1, (2, 2, (0, 1019), (0, 1019)): 1, (4, 4, (0, 3, 3, 7, 7, 1019), (0, 3, 3, 7, 7, 1019)): 1, (5, 5, (0, 809, 809), (0, 809, 809)): 1}"
"['K15n8012', 'K15n8111']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 2, 9), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 8, 16, 16, 16, 16, 19, 19, 19, 809, 809, 809, 809, 809)): 1, (3, 3, (0, 5, 5, 17, 17), (0, 5, 5, 17, 17)): 1, (2, 2, (0, 11, 47), (0, 11, 47)): 1, (4, 4, (0, 3, 3, 11, 47), (0, 3, 3, 11, 47)): 1, (5, 5, (0, 2, 2, 2, 2, 3, 3, 3, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3)): 1}"
"['K15n28280', 'K15n4944']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 41), (0, 7, 41)): 1, (4, 4, (0, 7, 41), (0, 7, 41)): 1, (4, 12, (0, 2, 2, 5, 7), (0, 2, 2, 5, 5, 5, 7, 7, 7, 8, 8, 13, 13)): 1, (3, 3, (0, 2, 2, 13, 13), (0, 2, 2, 13, 13)): 1, (5, 5, (0, 3, 3, 3, 3, 29, 29), (0, 3, 3, 3, 3, 29, 29)): 1}"
"['K15n38290', 'K15n38340']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 9), (0, 4, 4, 9, 9, 9, 31, 31)): 1, (2, 2, (0, 457), (0, 457)): 1, (3, 3, (0, 4, 4, 31, 31), (0, 4, 4, 31, 31)): 1, (4, 4, (0, 13, 13, 457), (0, 13, 13, 457)): 1, (5, 5, (0, 4, 4, 4, 4, 29, 29), (0, 4, 4, 4, 4, 29, 29)): 1}"
"['K15n19099', 'K15n20658']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 13, 13), (0, 13, 13)): 1, (2, 2, (0, 13, 19), (0, 13, 19)): 1, (4, 4, (0, 9, 9, 13, 19), (0, 9, 9, 13, 19)): 1, (5, 5, (0, 11, 11), (0, 11, 11)): 1}"
"['K15n130474', 'K15n133306']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 13, 29), (0, 13, 29)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 7, 7, 7, 7, 7, 8, 8, 11, 11)): 1, (5, 120, (0, 2, 3, 59), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 7, 7, 8, 8, 9, 9, 9, 9, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 25, 25, 25, 25, 29, 32, 32, 59, 59, 59, 59, 59, 59, 59, 59, 59, 64, 64, 64, 64, 125, 125, 125, 125, 125, 125)): 1, (3, 3, (0, 2, 2, 7, 7, 11, 11), (0, 2, 2, 7, 7, 11, 11)): 1, (4, 4, (0, 13, 29, 41, 41), (0, 13, 29, 41, 41)): 1, (5, 5, (0, 7, 7, 7, 7, 59, 59), (0, 7, 7, 7, 7, 59, 59)): 1}"
"['K15n23247', 'K15n22311']","{(1, 1, (0,), (0,)): 1, (5, 5, (0, 71, 71), (0, 71, 71)): 1, (2, 2, (0, 97), (0, 97)): 1, (3, 3, (0, 13, 13), (0, 13, 13)): 1, (4, 4, (0, 97), (0, 97)): 1, (5, 60, (0, 3, 8, 8), (0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 4, 4, 4, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8)): 1}"
"['K15n17054', 'K15n15311']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 11, 11), (0, 11, 11)): 1, (3, 6, (0, 19), (0, 3, 3, 19, 19)): 1, (2, 2, (0, 9), (0, 9)): 1, (4, 4, (0, 9, 11, 11), (0, 9, 11, 11)): 1, (5, 5, (0, 11, 11), (0, 11, 11)): 1}"
